,dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
58,monte,STGCN,0.7,rand,4,12,linear,50,1.0013885498046875,378.3800096511841,GCLSTM
59,monte,IT-STGCN,0.7,rand,4,12,linear,50,1.0110101699829102,817.5627686977386,GCLSTM
0,monte,STGCN,0.8,rand,4,12,linear,50,1.213452935218811,308.2582776546478,GCLSTM
1,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.062254548072815,737.6711459159851,GCLSTM
2,monte,STGCN,0.8,rand,4,12,linear,50,1.157683491706848,453.95562624931335,GCLSTM
3,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.0020310878753662,797.7150537967682,GCLSTM
4,monte,STGCN,0.8,rand,4,12,linear,50,1.239101767539978,421.0149869918823,GCLSTM
5,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.0367062091827393,949.228444814682,GCLSTM
6,monte,STGCN,0.8,rand,4,12,linear,50,1.1969561576843262,371.43600940704346,GCLSTM
7,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.0056508779525757,979.1796793937684,GCLSTM
8,monte,STGCN,0.8,rand,4,12,linear,50,1.272596001625061,261.42189264297485,GCLSTM
9,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.0120028257369995,986.1120371818542,GCLSTM
10,monte,STGCN,0.8,rand,4,12,linear,50,1.1954293251037598,296.7411062717438,GCLSTM
11,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.0718801021575928,989.402134656906,GCLSTM
12,monte,STGCN,0.8,rand,4,12,linear,50,1.1774725914001465,233.95505332946777,GCLSTM
13,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.0800398588180542,1001.8056054115297,GCLSTM
14,monte,STGCN,0.8,rand,4,12,linear,50,1.229420185089111,366.8729577064514,GCLSTM
15,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.0593757629394531,991.3113918304444,GCLSTM
16,monte,STGCN,0.8,rand,4,12,linear,50,1.1458617448806765,286.2623202800751,GCLSTM
17,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.0314555168151855,989.6904361248016,GCLSTM
18,monte,STGCN,0.8,rand,4,12,linear,50,1.0061819553375244,220.9838500022888,GCLSTM
19,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.024860382080078,853.9543571472168,GCLSTM
20,monte,STGCN,0.8,rand,4,12,linear,50,1.1083409786224363,221.91895747184756,GCLSTM
21,monte,IT-STGCN,0.8,rand,4,12,linear,50,0.9962509274482728,855.0422065258026,GCLSTM
22,monte,STGCN,0.8,rand,4,12,linear,50,1.2144155502319336,261.9034321308136,GCLSTM
23,monte,IT-STGCN,0.8,rand,4,12,linear,50,0.9981144666671752,851.4765150547028,GCLSTM
24,monte,STGCN,0.8,rand,4,12,linear,50,1.101763367652893,338.5134348869324,GCLSTM
