,dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
129,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.086574673652649,454.2279245853424,GConvGRU
130,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.4062610864639282,317.75597524642944,GConvGRU
131,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.5164281129837036,502.14537620544434,GConvGRU
132,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.9354133605957032,634.9434201717377,GConvGRU
133,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9431204795837402,507.4137172698975,GConvGRU
134,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.018443942070007,576.9287307262421,GConvGRU
135,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.1242069005966189,588.9845657348633,GConvGRU
136,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.989599347114563,490.1661179065704,GConvGRU
137,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.1388561725616455,266.24515104293823,GConvGRU
138,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.3148123025894165,568.7541296482086,GConvGRU
139,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.4132814407348633,501.7518723011017,GConvGRU
140,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.9359578490257264,609.0241503715515,GConvGRU
141,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9481976628303528,478.0457499027252,GConvGRU
142,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.0376015901565552,766.2737486362457,GConvGRU
143,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.106509566307068,842.7120885848999,GConvGRU
144,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.994044542312622,700.2994163036346,GConvGRU
145,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.1098061800003052,629.4363720417023,GConvGRU
146,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.344657301902771,476.8812849521637,GConvGRU
147,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.5258711576461792,277.0268807411194,GConvGRU
148,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.9341508746147156,835.9191884994507,GConvGRU
149,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9425037503242492,662.2014708518982,GConvGRU
150,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.0243253707885742,639.2673399448395,GConvGRU
151,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.14007830619812,523.3569133281708,GConvGRU
152,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.9920809864997864,515.5656898021698,GConvGRU
153,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.0917717218399048,640.846381187439,GConvGRU
154,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.381253719329834,855.8756141662598,GConvGRU
155,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.5859745740890503,776.4053449630737,GConvGRU
156,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.9388250112533568,1161.6272959709167,GConvGRU
157,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9442213177680968,1488.9010157585144,GConvGRU
158,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.0459929704666138,1115.5734150409698,GConvGRU
159,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.109187364578247,1323.8773865699768,GConvGRU
160,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.996173858642578,622.6908283233643,GConvGRU
161,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.109172821044922,571.626300573349,GConvGRU
162,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.3864139318466189,775.9143857955933,GConvGRU
163,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.5235469341278076,769.8953521251678,GConvGRU
164,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.9381057620048524,1178.7064077854156,GConvGRU
165,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9446826577186584,1168.917839050293,GConvGRU
166,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.0295321941375732,1540.655598640442,GConvGRU
167,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.1459988355636597,1690.4695093631744,GConvGRU
168,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.9925285577774048,1025.1538441181185,GConvGRU
169,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.1459009647369385,1238.9599494934082,GConvGRU
170,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.3963969945907593,796.8657972812653,GConvGRU
171,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.5852606296539309,841.4724297523499,GConvGRU
172,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.9357616901397704,1366.388979434967,GConvGRU
173,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9482746124267578,1242.0491693019867,GConvGRU
174,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.014580011367798,1256.6506950855255,GConvGRU
175,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.121070146560669,982.3947241306304,GConvGRU
176,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.9826324582099916,762.454164981842,GConvGRU
177,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.080894947052002,773.0670747756958,GConvGRU
178,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.3724256753921509,890.9208314418793,GConvGRU
179,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.6103863716125488,636.9125502109528,GConvGRU
