dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
pedalme,STGCN,0.3,rand,4,12.0,linear,50.0,1.3026758432388306,2.5455329418182373,DyGrEncoder
pedalme,STGCN,0.3,rand,4,12.0,nearest,50.0,1.3040709495544434,2.587155103683472,DyGrEncoder
pedalme,STGCN,0.6,rand,4,12.0,linear,50.0,1.699871063232422,2.4411659240722656,DyGrEncoder
pedalme,STGCN,0.6,rand,4,12.0,nearest,50.0,1.7108094692230225,2.8576443195343018,DyGrEncoder
pedalme,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.2231764793395996,3.723766803741455,DyGrEncoder
pedalme,IT-STGCN,0.3,rand,4,12.0,nearest,50.0,1.1408337354660034,3.7578372955322266,DyGrEncoder
pedalme,IT-STGCN,0.6,rand,4,12.0,linear,50.0,1.177340745925903,3.6571452617645264,DyGrEncoder
pedalme,IT-STGCN,0.6,rand,4,12.0,nearest,50.0,1.2357072830200195,3.641538143157959,DyGrEncoder
pedalme,STGCN,0.3,rand,4,12.0,linear,50.0,1.1659740209579468,3.067786455154419,DyGrEncoder
pedalme,STGCN,0.3,rand,4,12.0,nearest,50.0,1.392541527748108,2.563720226287842,DyGrEncoder
pedalme,STGCN,0.6,rand,4,12.0,linear,50.0,1.5097569227218628,3.062713146209717,DyGrEncoder
pedalme,STGCN,0.6,rand,4,12.0,nearest,50.0,1.4002156257629397,2.810133695602417,DyGrEncoder
pedalme,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.222048282623291,3.380852222442627,DyGrEncoder
pedalme,IT-STGCN,0.3,rand,4,12.0,nearest,50.0,1.1593756675720217,2.615032434463501,DyGrEncoder
pedalme,IT-STGCN,0.6,rand,4,12.0,linear,50.0,1.218944787979126,2.6055917739868164,DyGrEncoder
pedalme,IT-STGCN,0.6,rand,4,12.0,nearest,50.0,1.2982242107391355,12.671865701675417,DyGrEncoder
pedalme,STGCN,0.3,rand,4,12.0,linear,50.0,1.2537596225738523,12.36088728904724,DyGrEncoder
pedalme,STGCN,0.3,rand,4,12.0,nearest,50.0,1.2412128448486328,10.541117191314695,DyGrEncoder
pedalme,STGCN,0.6,rand,4,12.0,linear,50.0,1.5046207904815674,14.339011192321776,DyGrEncoder
pedalme,STGCN,0.6,rand,4,12.0,nearest,50.0,1.4874593019485474,13.19680953025818,DyGrEncoder
pedalme,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.1869244575500488,11.87052607536316,DyGrEncoder
pedalme,IT-STGCN,0.3,rand,4,12.0,nearest,50.0,1.171061396598816,13.167784452438354,DyGrEncoder
pedalme,IT-STGCN,0.6,rand,4,12.0,linear,50.0,1.2528620958328247,12.96653175354004,DyGrEncoder
pedalme,IT-STGCN,0.6,rand,4,12.0,nearest,50.0,1.2373664379119873,11.5727858543396,DyGrEncoder
pedalme,STGCN,0.3,rand,4,12.0,linear,50.0,1.3018455505371094,9.8244149684906,DyGrEncoder
pedalme,STGCN,0.3,rand,4,12.0,nearest,50.0,1.253445744514465,10.157730340957642,DyGrEncoder
pedalme,STGCN,0.6,rand,4,12.0,linear,50.0,1.3549484014511108,9.933520078659058,DyGrEncoder
pedalme,STGCN,0.6,rand,4,12.0,nearest,50.0,1.5427048206329346,8.94513726234436,DyGrEncoder
pedalme,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.1366015672683716,9.122021913528442,DyGrEncoder
pedalme,IT-STGCN,0.3,rand,4,12.0,nearest,50.0,1.3788259029388428,15.55786681175232,DyGrEncoder
pedalme,IT-STGCN,0.6,rand,4,12.0,linear,50.0,1.330118179321289,12.556828498840332,DyGrEncoder
pedalme,IT-STGCN,0.6,rand,4,12.0,nearest,50.0,1.3261682987213137,12.637665510177612,DyGrEncoder
pedalme,STGCN,0.3,rand,4,12.0,linear,50.0,1.269761323928833,11.63415789604187,DyGrEncoder
pedalme,STGCN,0.3,rand,4,12.0,nearest,50.0,1.411884069442749,11.833411931991575,DyGrEncoder
pedalme,STGCN,0.6,rand,4,12.0,linear,50.0,1.59694504737854,11.08808445930481,DyGrEncoder
pedalme,STGCN,0.6,rand,4,12.0,nearest,50.0,1.503644943237305,13.014663457870483,DyGrEncoder
pedalme,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.2220102548599243,14.580945253372192,DyGrEncoder
pedalme,IT-STGCN,0.3,rand,4,12.0,nearest,50.0,1.1861480474472046,14.86397647857666,DyGrEncoder
pedalme,IT-STGCN,0.6,rand,4,12.0,linear,50.0,1.2299625873565674,12.013633728027344,DyGrEncoder
pedalme,IT-STGCN,0.6,rand,4,12.0,nearest,50.0,1.2497307062149048,7.24626898765564,DyGrEncoder
pedalme,STGCN,0.3,rand,4,12.0,linear,50.0,1.2966984510421753,5.481791257858276,DyGrEncoder
pedalme,STGCN,0.3,rand,4,12.0,nearest,50.0,1.3497995138168335,6.0167787075042725,DyGrEncoder
pedalme,STGCN,0.6,rand,4,12.0,linear,50.0,1.6388949155807495,5.754475831985474,DyGrEncoder
pedalme,STGCN,0.6,rand,4,12.0,nearest,50.0,1.3794718980789185,5.056735038757324,DyGrEncoder
pedalme,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.171151876449585,7.402343273162842,DyGrEncoder
pedalme,IT-STGCN,0.3,rand,4,12.0,nearest,50.0,1.200097680091858,7.353267431259155,DyGrEncoder
pedalme,IT-STGCN,0.6,rand,4,12.0,linear,50.0,1.2800788879394531,6.796697616577148,DyGrEncoder
pedalme,IT-STGCN,0.6,rand,4,12.0,nearest,50.0,1.327483892440796,7.740424871444702,DyGrEncoder
pedalme,STGCN,0.3,rand,4,12.0,linear,50.0,1.2705402374267578,5.687143564224243,DyGrEncoder
pedalme,STGCN,0.3,rand,4,12.0,nearest,50.0,1.215694785118103,4.291952610015869,DyGrEncoder
pedalme,STGCN,0.6,rand,4,12.0,linear,50.0,1.476351261138916,5.251720428466797,DyGrEncoder
pedalme,STGCN,0.6,rand,4,12.0,nearest,50.0,1.5019394159317017,5.609942436218262,DyGrEncoder
pedalme,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.344388484954834,6.012992858886719,DyGrEncoder
pedalme,IT-STGCN,0.3,rand,4,12.0,nearest,50.0,1.2961965799331665,6.989755392074585,DyGrEncoder
pedalme,IT-STGCN,0.6,rand,4,12.0,linear,50.0,1.3911371231079102,5.621569395065308,DyGrEncoder
pedalme,IT-STGCN,0.6,rand,4,12.0,nearest,50.0,1.3391454219818115,5.349145174026489,DyGrEncoder
pedalme,STGCN,0.3,rand,4,12.0,linear,50.0,1.2584228515625,4.5298261642456055,DyGrEncoder
pedalme,STGCN,0.3,rand,4,12.0,nearest,50.0,1.2576253414154053,2.5724146366119385,DyGrEncoder
pedalme,STGCN,0.6,rand,4,12.0,linear,50.0,1.500568151473999,2.8734145164489746,DyGrEncoder
pedalme,STGCN,0.6,rand,4,12.0,nearest,50.0,1.4162884950637815,2.6532773971557617,DyGrEncoder
pedalme,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.2273013591766355,2.5960357189178467,DyGrEncoder
pedalme,IT-STGCN,0.3,rand,4,12.0,nearest,50.0,1.2499347925186155,3.4240455627441406,DyGrEncoder
pedalme,IT-STGCN,0.6,rand,4,12.0,linear,50.0,1.334825038909912,3.450895309448242,DyGrEncoder
pedalme,IT-STGCN,0.6,rand,4,12.0,nearest,50.0,1.3196033239364624,3.2848289012908936,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2061163187026978,2.811583995819092,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2710490226745603,2.53556227684021,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1313365697860718,3.373164892196656,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1878689527511597,3.686065435409546,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.245344161987305,1.8669400215148928,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2125927209854126,2.2518234252929688,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1748673915863037,3.644601583480835,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1546204090118408,3.2416911125183105,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2116113901138306,2.1282052993774414,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.4088298082351685,2.9461615085601807,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1987204551696775,3.055743932723999,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1587464809417725,3.1545631885528564,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.194428324699402,2.641731977462769,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2833253145217896,2.362950325012207,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1276841163635254,3.172825574874878,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1803441047668457,3.895562648773194,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2313170433044434,2.4269816875457764,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2623450756072998,2.3598875999450684,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1823407411575315,3.667456388473511,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2199244499206543,3.091849565505981,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2674829959869385,2.703422784805298,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1866930723190308,2.6336326599121094,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1650371551513672,3.40517807006836,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.216549515724182,3.8810765743255615,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2335386276245115,2.7085564136505127,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2528892755508425,1.9377868175506592,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1847515106201172,3.81396484375,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.093827724456787,3.1317832469940186,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.167343020439148,1.856328248977661,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2244864702224731,2.5946476459503174,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1213191747665403,3.438833951950073,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.139684796333313,2.4267890453338623,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.166599988937378,1.869939565658569,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2427183389663696,2.623409032821656,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.163684964179993,3.399865865707397,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2107679843902588,3.1398165225982666,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.216855764389038,2.648789167404175,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.3156322240829468,2.8322949409484863,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.133975625038147,3.250143051147461,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.129219651222229,3.657398223876953,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2253166437149048,1.9643068313598635,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2454365491867063,1.8391425609588623,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.185600519180298,3.969327449798584,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1462171077728271,2.892842054367065,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.402310848236084,1.8319787979125977,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2203108072280884,1.9672062397003167,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.210338473320007,3.925094842910767,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.174956440925598,2.931062936782837,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2286839485168457,2.4818882942199707,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.261104941368103,2.510186195373535,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1136466264724731,3.239297389984131,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.166329860687256,3.841353893280029,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2389225959777832,2.452732801437378,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2604362964630127,2.546868085861206,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2706677913665771,2.7284741401672363,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1629379987716677,3.281784772872925,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2015119791030884,3.1238245964050293,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2803689241409302,2.8899734020233154,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.207397222518921,4.273159980773926,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1396867036819458,4.093192100524902,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1962636709213257,2.9833908081054688,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2188619375228882,2.915910720825196,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.0966838598251345,4.065390586853027,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1662039756774902,4.378373384475708,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.304199457168579,29.0148446559906,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.223089337348938,21.71520185470581,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1135079860687256,14.4767906665802,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2383137941360474,16.93296217918396,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2203084230422974,13.97465753555298,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.3374664783477783,13.223452806472778,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1461505889892578,14.4316828250885,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1404114961624146,16.09124255180359,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2557252645492554,11.773082971572876,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2670352458953855,12.0724937915802,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2476152181625366,14.043143033981323,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.160977482795715,12.951560258865356,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2076761722564695,11.281145572662354,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2900007963180542,10.050102472305298,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1526119709014893,12.216273784637451,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1397110223770142,12.72880220413208,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.212337851524353,9.418588161468506,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2769098281860352,9.308862686157228,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1518410444259644,12.600542545318604,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.187018871307373,10.811267137527466,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1980167627334597,11.25478172302246,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.218614101409912,10.183861494064333,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1671693325042725,12.033774852752686,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1179507970809937,12.630577325820925,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1369662284851074,8.762994766235352,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.4904063940048218,10.025840282440186,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2144291400909424,13.429564237594604,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2025450468063354,13.284130334854126,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.294143557548523,11.343788623809814,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2464838027954102,11.408103942871094,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1260613203048706,13.656922340393066,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1457613706588743,14.230847835540771,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.12445068359375,10.16781210899353,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2789702415466309,10.552473783493042,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1728044748306274,12.0657799243927,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1445320844650269,6.350146770477295,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.19750714302063,5.755559921264648,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2396167516708374,5.647472143173218,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1868771314620972,8.5949068069458,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1633867025375366,8.385300159454346,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1883184909820557,5.908864259719849,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.256379008293152,6.092260122299194,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.189968824386597,8.481020450592041,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1706644296646118,8.320983648300171,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1735103130340576,6.027220726013184,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1526377201080322,5.68417763710022,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1691126823425293,8.182286739349365,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.163914680480957,8.93713665008545,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2929208278656006,5.850828170776367,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.271481156349182,6.014124631881714,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1436175107955933,8.236066341400146,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.188970923423767,7.873146295547485,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2147891521453855,5.944750070571899,DyGrEncoder
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.3693777322769165,7.04173731803894,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.163249135017395,9.307612657546995,DyGrEncoder
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.130211353302002,8.465227842330933,DyGrEncoder
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.3332784175872805,10.257052183151243,DyGrEncoder
pedalme,STGCN,0.5,rand,4,12.0,nearest,50.0,1.4036548137664795,10.466482400894163,DyGrEncoder
pedalme,STGCN,0.8,rand,4,12.0,linear,50.0,1.599300980567932,9.605969667434692,DyGrEncoder
pedalme,STGCN,0.8,rand,4,12.0,nearest,50.0,1.5915758609771729,12.146318912506104,DyGrEncoder
pedalme,IT-STGCN,0.5,rand,4,12.0,linear,50.0,1.2304950952529907,15.595284700393677,DyGrEncoder
pedalme,IT-STGCN,0.5,rand,4,12.0,nearest,50.0,1.29961895942688,13.152729511260986,DyGrEncoder
pedalme,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.4872151613235474,13.18408989906311,DyGrEncoder
pedalme,IT-STGCN,0.8,rand,4,12.0,nearest,50.0,1.4620522260665894,13.983036279678345,DyGrEncoder
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.471485257148743,10.201127052307127,DyGrEncoder
pedalme,STGCN,0.5,rand,4,12.0,nearest,50.0,1.4128835201263428,10.299452543258669,DyGrEncoder
pedalme,STGCN,0.8,rand,4,12.0,linear,50.0,1.511468768119812,6.810521841049194,DyGrEncoder
pedalme,STGCN,0.8,rand,4,12.0,nearest,50.0,1.6594403982162476,9.430099487304688,DyGrEncoder
pedalme,IT-STGCN,0.5,rand,4,12.0,linear,50.0,1.2881306409835815,14.583455085754396,DyGrEncoder
pedalme,IT-STGCN,0.5,rand,4,12.0,nearest,50.0,1.2513585090637207,18.007766246795654,DyGrEncoder
pedalme,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.535063862800598,15.17361569404602,DyGrEncoder
pedalme,IT-STGCN,0.8,rand,4,12.0,nearest,50.0,1.3460742235183716,17.339049816131592,DyGrEncoder
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.4210591316223145,7.810179710388184,DyGrEncoder
pedalme,STGCN,0.5,rand,4,12.0,nearest,50.0,1.3723329305648804,13.1711585521698,DyGrEncoder
pedalme,STGCN,0.8,rand,4,12.0,linear,50.0,1.568920612335205,11.40749192237854,DyGrEncoder
pedalme,STGCN,0.8,rand,4,12.0,nearest,50.0,1.540034294128418,13.29779839515686,DyGrEncoder
pedalme,IT-STGCN,0.5,rand,4,12.0,linear,50.0,1.2185709476470947,15.786760807037354,DyGrEncoder
pedalme,IT-STGCN,0.5,rand,4,12.0,nearest,50.0,1.1253646612167358,12.267776250839232,DyGrEncoder
pedalme,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.3024543523788452,16.882316827774048,DyGrEncoder
pedalme,IT-STGCN,0.8,rand,4,12.0,nearest,50.0,1.548819661140442,16.54125452041626,DyGrEncoder
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.3662947416305542,15.622470140457152,DyGrEncoder
pedalme,STGCN,0.5,rand,4,12.0,nearest,50.0,1.3591476678848269,14.266631841659546,DyGrEncoder
pedalme,STGCN,0.8,rand,4,12.0,linear,50.0,1.6415438652038574,15.543247938156128,DyGrEncoder
pedalme,STGCN,0.8,rand,4,12.0,nearest,50.0,1.7340260744094849,17.41704225540161,DyGrEncoder
pedalme,IT-STGCN,0.5,rand,4,12.0,linear,50.0,1.2025798559188845,12.343491315841677,DyGrEncoder
pedalme,IT-STGCN,0.5,rand,4,12.0,nearest,50.0,1.1591007709503174,10.043802738189695,DyGrEncoder
pedalme,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.528703212738037,10.33058214187622,DyGrEncoder
pedalme,IT-STGCN,0.8,rand,4,12.0,nearest,50.0,1.3617535829544067,7.178972482681274,DyGrEncoder
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.491779923439026,5.062313318252564,DyGrEncoder
pedalme,STGCN,0.5,rand,4,12.0,nearest,50.0,1.2222191095352173,4.38191032409668,DyGrEncoder
pedalme,STGCN,0.8,rand,4,12.0,linear,50.0,1.5550124645233154,4.636157274246216,DyGrEncoder
pedalme,STGCN,0.8,rand,4,12.0,nearest,50.0,1.7847002744674685,5.141954183578491,DyGrEncoder
pedalme,IT-STGCN,0.5,rand,4,12.0,linear,50.0,1.3015635013580322,7.925047397613525,DyGrEncoder
pedalme,IT-STGCN,0.5,rand,4,12.0,nearest,50.0,1.229717493057251,6.1347362995147705,DyGrEncoder
pedalme,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.5189204216003418,7.063765525817871,DyGrEncoder
pedalme,IT-STGCN,0.8,rand,4,12.0,nearest,50.0,1.6342978477478027,5.850025177001953,DyGrEncoder
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.3683018684387207,4.421667814254761,DyGrEncoder
